42523	546108
42524	545623
42542	544625
42547	544330
42562	544036
42578	543863
42579	542899
42598	542557
42621	541205
42631	540645
42637	540306
42663	539214
42669	538875
42707	538365
42712	538031
42719	537753
42721	536621
42728	536317
42748	535485
42753	535190
42768	534896
42779	534560
42780	534063
42789	533925
42790	533871
42800	533311
42807	532927
42812	532632
42827	532065
42842	531617
42849	531313
42858	531140
42859	530753
42868	530580
42869	530481
42874	530186
42886	529507
42901	529059
42902	528403
42908	528064
42927	528022
42928	527923
42933	527628
42948	527334
42951	527212
42954	526886
42959	526591
42960	525810
42969	525672
42987	524674
42992	524379
43007	524085
43009	523831
43023	523399
43029	523060
43039	522500
43051	522137
43060	521999
43066	521254
43078	521001
43081	520806
43083	520706
43090	520668
43098	520412
43108	519670
43113	519375
43126	519102
43128	519081
43134	518933
43136	518542
43151	518084
43158	517949
43160	517732
43175	517679
43180	517290
43185	517044
43188	516618
43190	516401
43207	516248
43217	515613
43222	515596
43231	515458
43241	515365
43249	514460
43254	514165
43267	512244
43302	511478
43316	511377
43317	511122
43319	509990
43328	509852
43346	508854
43351	508559
43373	508161
43382	508092
43386	507677
43389	507268
43415	506069
43425	505434
43444	505281
43450	505187
43479	505131
43487	504971
43488	503896
43508	502340
43524	502036
43536	501065
43549	500581
43569	500493
43578	500355
43581	499522
43590	499384
43596	499357
43601	499062
43608	498386
43613	498091
43639	497771
43644	497624
43651	496800
43670	496719
43678	496401
43690	495430
43703	495072
43706	494813
43719	494455
43728	494139
43744	493522
43757	493351
43758	493085
43783	492152
43791	492089
43796	491794
43816	491156
43821	490861
43852	490394
43853	490243
43873	490097
43874	489989
43875	489796
43884	489791
43885	489749
43898	489354
43900	488863
43909	488858
43911	488806
43918	488526
43934	487485
43959	486552
44009	486255
44014	485960
44025	485845
44030	485801
44033	485538
44036	485286
44045	484085
44074	484065
44078	484025
44083	482864
44106	482437
44119	482266
44128	481833
44144	481216
44145	481067
44157	481045
44167	480787
44171	480447
44178	480071
44183	479776
44200	479333
44209	479226
44215	479158
44216	478850
44221	478555
44252	478088
44253	477937
44262	477778
44267	477699
44270	477578
44271	477429
44281	477174
44298	477048
44300	476557
44304	476433
44309	476138
44326	475695
44340	475671
44341	475520
44342	475212
44347	474917
44372	474505
44378	474450
44379	474299
44381	474156
44391	474011
44403	473906
44414	473160
44419	472865
44446	472741
44449	472694
44450	472398
44451	472247
44465	472192
44469	471649
44488	471396
44491	470993
44500	470920
44503	470888
44507	470862
44508	470480
44524	469997
44529	469702
44541	469597
44561	469084
44570	468847
44588	468591
44589	468321
44592	468218
44607	467641
44629	467594
44632	467448
44634	467290
44647	467004
44650	466673
44663	466502
44665	466452
44670	466157
44680	465652
44689	465303
44711	465302
44722	464307
44727	464012
44759	463394
44768	463157
44797	462904
44798	462901
44805	461951
44824	461790
44846	461537
44855	461188
44872	460675
44888	460192
44893	459897
44896	459738
44909	459494
44918	459485
44925	459279
44927	459136
44934	459042
44949	458724
44960	458140
44965	457845
44971	457836
44974	457677
44987	457433
44996	457424
44997	457227
45005	457075
45006	456990
45019	456815
45028	456578
45038	456079
45043	455784
45068	455488
45075	455166
45084	454929
45102	454784
45113	454676
45114	454673
45122	454622
45124	453839
45131	453781
45147	453327
45156	453159
45178	452906
45187	452557
45217	452519
45220	451561
45225	451266
45257	450648
45266	450411
45291	449706
45300	449538
45306	449321
45322	449285
45331	448936
45340	448617
45364	447940
45369	447645
45401	447027
45410	446790
45439	446537
45440	446534
45448	446483
45456	446191
45463	445783
45481	444997
45484	444996
45490	444829
45512	444576
45521	444227
45554	443231
45559	442936
45568	442766
45591	442318
45600	442081
45629	441828
45630	441825
45638	441774
45646	441482
45653	441074
45674	440287
45716	439808
45763	439352
45768	439057
45772	439026
45777	438731
45781	438348
45808	438329
45809	438113
45814	436905
45851	436317
45860	436149
45882	435896
45891	435547
45906	434843
45924	434551
45929	434256
45938	434086
45961	433638
45970	433401
45999	433148
46000	433145
46008	433094
46016	432489
46021	432194
46030	432024
46053	431576
46061	431466
46062	431339
46074	431252
46086	431128
46091	431086
46092	431083
46097	430680
46110	430466
46129	430457
46134	430092
46143	429924
46165	429225
46171	429112
46176	428817
46185	428647
46201	428439
46207	428326
46208	428199
46212	428031
46217	427962
46221	427861
46244	427413
46249	427344
46253	427176
46267	426897
46291	426865
46297	426450
46303	426337
46308	426042
46317	425872
46333	425689
46340	425424
46360	425244
46363	425242
46365	425071
46369	424903
46374	424834
46383	424664
46390	424578
46401	424511
46406	424216
46410	424048
46415	424046
46424	423769
46436	423559
46444	423459
46453	423289
46459	423167
46465	422914
46474	422744
46482	422580
46491	422410
46497	422296
46514	421962
46535	421806
46536	421803
46544	421752
46547	421450
46561	421418
46569	420813
46574	420518
46583	420348
46598	420218
46606	419900
46614	419790
46627	419576
46637	419471
46639	419452
46642	419305
46650	419004
46663	418790
46678	418519
46689	418298
46696	418248
46705	417870
46716	417856
46718	417549
46724	417436
46729	417141
46738	416971
46754	416763
46760	416650
46761	416523
46765	416355
46774	416185
46797	415737
46809	415629
46815	415516
46820	415221
46829	415051
46852	414603
46872	414423
46875	414421
46881	414308
46884	414187
46886	414013
46893	413872
46895	413843
46907	413767
46913	413690
46918	413395
46922	413227
46927	413225
46939	413053
46948	412738
46966	412501
46972	412388
46977	412093
46986	411923
47009	411475
47029	411295
47038	411173
47041	411059
47048	410982
47056	410931
47061	410725
47064	410639
47077	410537
47081	410186
47082	410126
47096	409925
47105	409610
47126	409400
47132	409287
47137	408992
47146	408822
47173	408761
47181	408536
47183	408192
47208	407881
47216	407830
47224	407538
47227	407466
47233	407353
47238	407058
47266	406859
47275	406689
47302	406684
47304	405982
47308	405950
47309	405947
47313	405837
47337	405414
47360	405050
47366	404769
47376	404542
47402	404464
47407	404450
47410	404333
47418	404019
47439	403420
47459	403411
47471	403357
47485	402456
47494	402286
47528	401934
47537	401706
47546	401536
47555	401529
47560	401511
47562	401437
47565	401175
47573	401124
47581	400832
47604	400785
47610	400672
47615	400377
47625	400374
47633	400082
47639	400081
47652	399721
47657	399535
47681	399124
47690	398954
47697	398913
47701	398809
47712	398401
47737	398369
47753	397861
47758	397797
47767	397627
47777	397500
47778	397325
47782	397293
47783	397290
47787	397180
47806	397121
47812	396949
47817	396707
47821	396435
47833	396219
47850	395885
47867	395815
47875	395757
47876	395742
47880	395553
47895	395544
47897	395252
47908	395127
47912	394975
47919	394713
47922	394552
47931	394487
47937	394350
47962	394291
47963	393987
47967	393715
47974	393579
47978	393307
47987	393137
48011	393018
48022	392686
48024	392558
48025	392455
48030	392406
48038	392279
48044	391843
48068	391633
48079	391424
48088	391359
48094	391222
48112	391063
48113	391024
48124	390581
48127	390461
48147	390452
48149	390316
48150	390313
48151	390251
48154	390203
48160	390146
48161	389960
48168	389890
48177	389622
48182	389327
48197	389287
48206	389117
48215	388853
48226	388843
48231	388345
48248	388251
48252	388219
48253	388216
48257	388106
48276	388009
48277	388006
48281	387896
48290	387882
48298	387471
48299	387444
48304	387319
48313	387308
48316	387102
48337	387012
48339	386900
48352	386892
48353	386337
48369	386336
48370	386333
48374	386223
48387	386201
48401	385922
48404	385507
48415	385314
48419	385261
48423	385229
48424	385226
48428	385116
48429	385035
48439	385018
48451	384792
48470	384180
48494	383884
48517	383846
48524	383603
48531	383533
48533	383328
48540	383072
48541	383069
48542	382991
48545	382959
48552	382716
48567	382519
48592	382172
48606	381910
48608	381664
48624	381527
48635	381334
48653	381323
48655	381320
48662	380858
48674	380708
48678	380556
48679	380553
48683	380443
48690	380200
48721	380199
48726	380170
48730	379656
48744	379394
48757	379326
48760	379092
48761	379089
48765	378979
48791	378807
48805	378435
48812	378192
48819	378173
48838	378140
48846	378111
48847	378108
48851	377998
48858	377755
48866	377386
48873	377343
48882	377084
48883	377081
48887	376971
48902	376945
48918	376437
48949	376436
48957	375863
48958	375860
48966	375809
48974	375756
48980	375747
48985	375563
48995	375335
49014	375318
49028	375158
49029	375155
49037	375104
49040	374429
49070	374114
49106	374112
49110	373321
49111	373318
49115	373208
49144	373186
49145	373059
49154	372934
49160	372739
49176	372231
49203	371910
49211	371895
49216	371687
49223	371444
49260	371294
49267	371051
49282	370963
49289	370768
49293	370610
49294	370607
49298	370223
49334	370193
49337	369943
49338	369940
49342	369830
49357	369804
49363	369574
49364	369499
49368	369115
49369	369112
49377	369061
49412	368722
49413	368719
49421	368668
49424	368588
49438	368353
49444	368348
49447	368202
49450	368194
49451	367827
49492	367678
49494	367415
49495	367288
49511	367253
49512	367250
49516	367140
49525	366973
49548	366953
49559	366875
49560	366748
49564	366307
49565	366180
49566	366177
49570	366067
49602	365679
49621	365653
49624	365504
49632	365218
49636	365215
49639	365086
49640	365083
49648	365032
49665	364881
49666	364754
49687	364644
49695	364559
49696	364493
49697	364366
49714	363933
49715	363930
49722	363798
49747	363596
49748	363469
49749	363466
49785	362694
49810	362525
49815	362233
49840	362064
49853	361906
49865	361671
49873	361524
49893	361430
49897	360948
49898	360945
49916	360611
49949	360505
49968	359837
49991	359390
50027	359360
50046	358679
50057	358538
50061	358282
50062	358279
50070	358228
50087	358077
50104	357970
50117	357755
50127	357706
50128	357394
50129	357391
50132	357171
50144	356994
50169	356792
50170	356789
50191	356687
50194	356662
50199	356283
50214	355886
50215	355883
50240	355681
50271	355599
50273	355429
50278	355121
50285	354775
50318	354523
50345	354302
50350	354235
50355	354144
50356	354141
50364	353613
50400	353238
50401	353235
50411	353140
50426	353033
50444	352874
50455	352534
50463	352531
50471	352127
50485	352073
50515	351997
50526	351844
50536	351587
50542	351476
50550	350965
50567	350788
50568	350785
50594	350593
50597	350492
50621	350314
50624	350191
50625	350188
50638	349677
50671	349425
50695	349080
50703	349029
50704	349026
50716	348519
50753	348140
50754	348137
50763	348029
50774	347918
50795	347357
50798	347234
50799	347231
50824	347029
50855	346947
50861	346527
50869	346123
50877	346072
50878	346069
50922	345845
50924	345840
50934	345785
50940	345365
50948	344961
50982	344956
50984	344931
50990	344905
50991	344902
50995	344488
51022	344156
51034	344099
51035	344096
51045	344057
51055	343877
51061	343794
51074	343326
51105	342988
51141	342958
51158	342890
51160	342705
51168	342537
51174	342440
51176	342133
51202	342084
51225	342041
51230	341340
51273	341229
51275	341152
51289	341149
51301	340485
51346	340297
51351	340294
51371	340108
51396	340065
51402	339982
51407	339721
51422	339439
51427	339430
51442	339253
51446	339176
51469	338924
51496	338460
51517	338321
51537	338211
51538	338175
51540	338069
51548	337762
51564	337598
51569	337393
51581	337178
51582	337175
51602	336956
51619	336907
51624	336815
51640	336538
51644	336471
51652	336067
51688	336037
51690	335963
51694	335755
51706	335530
51707	335527
51723	335212
51749	335163
51764	335158
51769	334823
51777	334419
51813	334389
51819	334107
51832	333895
51833	333892
51848	333564
51874	333515
51893	333302
51895	333188
51903	332784
51922	332759
51939	332754
51945	332472
51966	332333
51974	331929
52000	331880
52018	331728
52023	331725
52029	331646
52045	331586
52048	331124
52071	331025
52073	330948
52094	330870
52106	330439
52129	330263
52140	330232
52144	330093
52149	330090
52161	329915
52162	329912
52187	329617
52200	329408
52201	329293
52220	329235
52224	329208
52232	328804
52256	328769
52257	328766
52265	328584
52287	328521
52306	327999
52327	327658
52363	327628
52382	327375
52383	327353
52386	327252
52391	326949
52401	326853
52420	326635
52454	326498
52458	326283
52462	326094
52488	326045
52497	325822
52517	325799
52536	325289
52546	325000
52573	324964
52583	324784
52588	324688
52604	324637
52617	324428
52620	324195
52662	323883
52688	323573
52708	323400
52725	323207
52732	323137
52736	323039
52772	322479
52792	322306
52803	322282
52813	321946
52831	321893
52868	321422
52895	321371
52903	321274
52908	320800
52939	320311
52963	320276
52976	320095
53013	319506
53034	319165
53070	319135
53071	318949
53095	318732
53108	318360
53150	318208
53151	318205
53157	318103
53165	317790
53185	317617
53213	317501
53221	317097
53256	316851
53260	316644
53280	316471
53318	316193
53347	316100
53377	315750
53391	315261
53432	315226
53433	315223
53467	314403
53495	314042
53517	313984
53527	313907
53558	313832
53559	313584
53562	313285
53572	312949
53594	312891
53627	312425
53649	312367
53650	312124
53690	312101
53691	312098
53696	311906
53698	311314
53720	311256
53735	311098
53757	311040
53761	310990
53786	310772
53795	310410
53821	310252
53842	310080
53865	309947
53884	309680
53906	309441
53919	308987
53944	308620
53972	308600
53974	308463
53991	308312
54007	308296
54027	308282
54028	308096
54039	307502
54045	307352
54070	307074
54133	306810
54142	306448
54168	306290
54208	305990
54228	305917
54244	305567
54280	305421
54284	305413
54285	304897
54340	304373
54375	304225
54386	303540
54411	303262
54447	303232
54448	303046
54499	302720
54509	302478
54556	302316
54592	302286
54593	302100
54611	301656
54654	301532
54679	301019
54732	300890
54741	300645
54745	300212
54796	300121
54817	299935
54826	299752
54848	299298
54867	299010
54894	298842
54904	298794
54947	298713
54949	298318
54965	298226
54967	298164
54986	297876
55001	297495
55020	297207
55056	297177
55057	296991
55095	296936
55108	296665
55118	296423
55171	296294
55186	296270
55189	295669
55220	295601
55257	295422
55308	295096
55313	294898
55318	294854
55320	294826
55344	294687
55350	294682
55363	294399
55397	294254
55407	294028
55431	293944
55448	293564
55504	292907
55523	292619
55559	292589
55580	292577
55591	292325
55611	292077
55621	291835
55694	291744
55697	291349
55723	291013
55771	290642
55780	290521
55816	290491
55817	290305
55868	289979
55883	289462
55919	289432
55920	289246
55959	289239
55971	288920
55980	288915
55981	288678
56006	288400
56054	288307
56083	287856
56104	287680
56125	287669
56130	287473
56156	287399
56182	287290
56196	286856
56228	286689
56247	286433
56253	286411
56283	286403
56284	286217
56311	286135
56330	285847
56333	285790
56343	285566
56352	285502
56383	285442
56389	285286
56401	284823
56437	284793
56438	284607
56471	284368
56488	284231
56517	284162
56525	284043
56537	283892
56542	283795
56558	283776
56569	283584
56579	283579
56580	283428
56601	283217
56635	283108
56636	282980
56657	282549
56699	282294
56707	281869
56735	281773
56794	281277
56821	281148
56831	281089
56846	280870
56876	280745
56907	280263
56937	280091
56973	280061
56994	280049
57005	280037
57020	279839
57024	279499
57041	278819
57135	278789
57137	278485
57164	278354
57171	277853
57207	277823
57208	277637
57258	277261
57271	277041
57290	276719
57326	276689
57332	276559
57368	276529
57371	276247
57377	276127
57414	275939
57436	275785
57439	275639
57460	275457
57490	275113
57530	275098
57532	274953
57546	274919
57563	274873
57577	274049
57608	273989
57663	273780
57666	273509
57675	273265
57700	272987
57747	272787
57777	272443
57798	272332
57839	272303
57846	272018
57853	271479
57889	271449
57905	271412
57911	270999
57940	270887
57951	270695
57976	270417
58023	270217
58043	269822
58070	269617
58106	269587
58107	269401
58130	269230
58141	269038
58157	269025
58166	268760
58187	268429
58239	268362
58240	268355
58243	268216
58270	268011
58281	267777
58317	267747
58338	267735
58344	267708
58359	267584
58368	267185
58377	266772
58404	266715
58451	266515
58464	266180
58475	265988
58500	265710
58547	265510
58577	265166
58606	265126
58625	264804
58661	264774
58677	264737
58696	264690
58712	264212
58749	264024
58771	263697
58777	263483
58815	263147
58831	263020
58892	262825
58900	262421
58923	262395
58936	262391
58939	262367
58948	262328
58960	262179
58977	261877
58987	261829
59010	261803
59015	261541
59031	261414
59059	261404
59071	261266
59092	261219
59093	261133
59100	260815
59136	260785
59145	260592
59181	260562
59187	260223
59211	259975
59235	259916
59249	259818
59269	259812
59271	259660
59294	259627
59310	259612
59315	259201
59333	259132
59358	258854
59361	258790
59381	258713
59393	258615
59422	258583
59427	258173
59452	258081
59459	257998
59503	257970
59511	257894
59518	257464
59551	257393
59597	256911
59633	256560
59675	256196
59702	255961
59738	255931
59766	255487
59789	255369
59818	255300
59826	255181
59854	255007
59873	254806
59927	254774
59930	254591
59932	254575
59949	254503
59968	254394
59995	254210
60006	253977
60015	253931
60028	253803
60050	253782
60056	253765
60073	253723
60075	253573
60091	253365
60113	253057
60136	252941
60175	252916
60178	252773
60209	252605
60215	252430
60218	252403
60224	252343
60232	251789
60251	251467
60287	251437
60288	251251
60338	250875
60362	250753
60370	250612
60381	250431
60404	250341
60418	250215
60421	250205
60449	250161
60468	249839
60498	249762
60505	249651
60517	249440
60540	249350
60551	249169
60623	249135
60627	248758
60664	248570
60694	248401
60711	248195
60725	248136
60761	247947
60792	247926
60794	247537
60830	247507
60853	247320
60858	247309
60875	246956
60881	246945
60912	246672
60946	246401
60965	246382
60994	246318
61018	246204
61028	246047
61045	245694
61081	245664
61082	245410
61107	245050
61146	244697
61180	244426
61233	244105
61267	243834
61277	243788
61313	243758
61316	243435
61352	243405
61358	243390
61391	243286
61401	243008
61403	242843
61438	242679
61440	242655
61448	242633
61487	242280
61505	242262
61527	242063
61545	242036
61569	242018
61574	241688
61610	241658
61616	241643
61629	241405
61675	241000
61698	240908
61712	240784
61758	240768
61783	240704
61786	240684
61789	240498
61799	240220
61821	240217
61840	239895
61846	239845
61870	239693
61887	239658
61904	239422
61924	239332
61955	239280
61988	238970
62011	238740
62020	238603
62040	238431
62055	238242
62090	238078
62097	238033
62133	238003
62134	237817
62139	237679
62146	237673
62156	237612
62180	237402
62190	237341
62211	237276
62221	237253
62226	237087
62233	237042
62267	236771
62296	236581
62316	236411
62339	236372
62341	236297
62351	236247
62373	236013
62409	235983
62410	235797
62440	235631
62482	235604
62487	235256
62497	235233
62509	235022
62543	234751
62611	234476
62629	234381
62650	234146
62686	233983
62715	233469
62751	233439
62752	233253
62800	233226
62823	233220
62825	233112
62845	233074
62847	232384
62885	232207
62916	231963
62952	231933
62953	231747
62989	231509
62991	231447
63021	231378
63024	231345
63052	230972
63086	230701
63122	230671
63123	230485
63160	230354
63192	229941
63222	229710
63244	229609
63257	229546
63297	229356
63339	229278
63350	228849
63362	228679
63384	228578
63399	228463
63406	228446
63455	228264
63497	228186
63498	227688
63512	227686
63520	227587
63533	227524
63546	227415
63617	227101
63659	227023
63682	226424
63718	226394
63765	226344
63790	226272
63812	226171
63813	226167
63825	226108
63837	225897
63853	225269
63961	225117
63983	225016
63984	225012
63999	224808
64045	224689
64064	224636
64075	224615
64082	224541
64083	223989
64166	223978
64169	223909
64189	223229
64223	222958
64294	222644
64319	222602
64336	222566
64359	221967
64395	221937
64442	221887
64467	221841
64530	220812
64607	220810
64637	220717
64678	220496
64680	220364
64743	219819
64779	219789
64804	219785
64816	219574
64875	219471
64882	219404
64887	218984
64922	218820
64940	218794
64964	218744
64974	218309
65047	218131
65058	217829
65094	217799
65158	217753
65159	217577
65174	217541
65205	217378
65218	217356
65247	217100
65248	216914
65289	216319
65407	216224
65409	216092
65432	216044
65457	215897
65472	215547
65508	215517
65534	215466
65555	215435
65556	215264
65568	215168
65569	215108
65586	215045
65606	214920
65618	214903
65627	214764
65657	214701
65662	214600
65674	214389
65682	214344
65693	214328
65705	214311
65729	214298
65733	214286
65735	214154
65798	213609
65834	213579
65863	213308
65883	212650
65958	212070
65988	211783
66023	211619
66094	211305
66096	211173
66148	210930
66159	210628
66195	210598
66323	210480
66349	209713
66451	209515
66483	209260
66567	209085
66604	208703
66643	208463
66681	208338
66709	208210
66744	208046
66756	207835
66785	207660
66799	207588
66814	207308
66880	207055
66907	206978
66937	206973
66952	206882
66970	206433
67006	206403
67021	206294
67061	206193
67070	206140
67088	205891
67090	205852
67115	205731
67127	205712
67195	205533
67206	205377
67233	205189
67255	205144
67277	205078
67307	204973
67319	204753
67355	204723
67358	204317
67382	204211
67417	204047
67441	204037
67442	203890
67469	203735
67488	203733
67490	203601
67544	203210
67553	203056
67589	203026
67593	202955
67630	202787
67676	202337
67690	202330
67743	202309
67754	202007
67790	201977
67832	201455
67840	201291
67911	201286
67938	200977
67940	200845
67985	200785
68003	200300
68022	200242
68148	199598
68177	199442
68196	199384
68239	199244
68281	198766
68329	198737
68375	198350
68410	198186
68453	198113
68481	197872
68483	197740
68538	197359
68546	197195
68582	197165
68592	197137
68604	196926
68644	196881
68646	196749
68665	196691
68691	196493
68709	196204
68728	196146
68764	196116
68852	196104
68854	195502
68882	195281
68938	195280
68991	195270
69031	195232
69033	195077
69062	194822
69083	194774
69112	194422
69154	194279
69159	194017
69179	193963
69282	193535
69328	193498
69356	193416
69363	193334
69375	193123
69398	193101
69422	192931
69436	192888
69456	192677
69473	192339
69490	192049
69579	191861
69581	191729
69644	191184
69680	191154
69768	191142
69789	190482
69834	190304
69890	190223
69923	190116
69925	189984
69988	189439
70024	189409
70089	189259
70131	189066
70133	188737
70217	188733
70229	188591
70248	188538
70280	188188
70316	188158
70374	187889
70394	187686
70428	187442
70434	187323
70472	187310
70484	187099
70517	187005
70543	186996
70545	186864
70591	186602
70608	186319
70644	186289
70672	186270
70708	186240
70722	185817
70765	185744
70830	185661
70848	185513
70867	184958
70914	184838
70950	184810
70958	184705
70967	184520
70997	184435
71051	184423
71053	184394
71058	184200
71059	184136
71081	183958
71121	183655
71141	183588
71143	183371
71173	183286
71232	183183
71234	183051
71297	182506
71333	182476
71406	182452
71411	182004
71445	181760
71534	181323
71660	181284
71668	181161
71704	181131
71728	181071
71743	180640
71748	180323
71791	180217
71861	180172
71871	180126
71892	179632
72031	179411
72053	179306
72057	179226
72071	179189
72097	178736
72167	178691
72172	178604
72179	178579
72189	178314
72198	178151
72242	178034
72278	178004
72280	177994
72312	177989
72343	177449
72379	177419
72452	177395
72457	176947
72538	176712
72608	176667
72621	176661
72622	176541
72642	176474
72687	176109
72716	176010
72729	175916
72788	175524
72830	175331
72861	175308
72881	175241
72902	175099
72963	175087
72975	174806
73016	174597
73057	174238
73157	173986
73171	173736
73208	173618
73282	173516
73290	173461
73306	173383
73322	173116
73353	172916
73389	172886
73462	172862
73467	172414
73503	172384
73575	172258
73589	172174
73626	172110
73632	171902
73658	171618
73745	171520
73766	171358
73771	171354
73798	170991
73840	170798
73912	170489
73954	170296
73990	170266
74079	170078
74103	169693
74161	169409
74203	169216
74254	169073
74285	168873
74295	168653
74337	168460
74399	168371
74435	168341
74486	167857
74534	167793
74557	167722
74621	167713
74637	167237
74668	167037
74728	166906
74782	166535
74818	166505
74875	166386
74877	166303
74917	166082
75017	166027
75028	165683
75059	165483
75104	165348
75146	165155
75173	164981
75209	164951
75241	164844
75248	164770
75308	164528
75352	164268
75394	164075
75459	163827
75477	163732
75501	163634
75579	163528
75591	163230
75627	163200
75684	163157
75694	162852
75725	162652
75801	162411
75832	162211
75839	162150
75875	162120
75921	162112
75946	161709
75982	161679
76052	161582
76066	161410
76093	161326
76156	161244
76188	161233
76196	161204
76199	161199
76201	160957
76251	160843
76263	160803
76268	160598
76358	160402
76382	160185
76428	160152
76475	159915
76497	159657
76539	159464
76589	159413
76625	159383
76666	159326
76682	159280
76683	159086
76686	159081
76719	159056
76729	158929
76759	158726
76766	158698
76808	158505
76827	158260
76921	158084
76984	157539
77108	157282
77131	157156
77139	157082
77215	157043
77232	156920
77235	156877
77246	156775
77253	156580
77273	156513
77370	156299
77473	156009
77510	155914
77515	155816
77522	155476
77621	155229
77660	155118
77677	154995
77691	154850
77735	154727
77771	154697
77815	154593
77830	154557
77846	154393
77929	154334
77960	153891
77980	153824
78043	153808
78077	153610
78123	153384
78159	153354
78209	153100
78275	152632
78317	152439
78451	152204
78539	152078
78548	151941
78558	151809
78631	151601
78677	151487
78696	151250
78738	151157
78749	151013
78766	150983
78793	150788
78815	150768
78840	150630
78873	150588
78878	150544
78888	150412
78932	150402
78938	150086
78958	150019
79035	149823
79045	149691
79081	149661
79127	149583
79131	149494
79144	149468
79167	149464
79199	149372
79219	149355
79225	149039
79245	148972
79264	148953
79306	148760
79340	148525
79432	148499
79457	148469
79484	148274
79499	148203
79521	148112
79526	148022
79563	148016
79589	147679
79629	147572
79644	147447
79707	147283
79728	147279
79738	147147
79749	147090
79751	146835
79850	146612
79898	146487
79964	146086
80063	146052
80068	145929
80109	145743
80143	145742
80192	145659
80194	145165
80293	144942
80346	144680
80407	144416
80511	144259
80578	144250
80584	143910
80655	143775
80663	143670
80680	143659
80722	143466
80776	143288
80807	143221
80813	143208
80820	143053
80849	143028
80871	142863
80880	142588
80979	142365
81062	142279
81081	142086
81093	141839
81167	141541
81266	141318
81294	141103
81380	140792
81484	140635
81507	140354
81611	140197
81659	140181
81719	140110
81747	139998
81762	139823
81824	139448
81929	139375
81970	139055
82087	138811
82140	138644
82146	138636
82170	138579
82183	138306
82253	138264
82296	138174
82340	137975
82347	137791
82410	137543
82468	137508
82497	137329
82600	137165
82625	136787
82706	136756
82715	136690
82752	136649
82755	136461
82757	136444
82819	136405
82821	136164
82863	136035
82883	135968
82912	135740
83010	135652
83039	135602
83051	135593
83064	135567
83074	135485
83119	135417
83176	135392
83179	135171
83206	134976
83320	134900
83341	134627
83351	134274
83387	134244
83468	134217
83498	133891
83501	133812
83584	133637
83713	133635
83727	133611
83729	133441
83759	133434
83770	133169
83776	133120
83860	133102
83861	132956
83931	132731
83942	132692
83983	132420
84022	132060
84121	131407
84229	131159
84285	131116
84391	130934
84467	130829
84490	130281
84584	130252
84604	130185
84680	129856
84683	129599
84703	129532
84855	129359
84860	129313
84870	129205
84968	129065
84969	129033
84987	128875
85095	128627
85139	128445
85229	128187
85283	127989
85339	127761
85348	127755
85360	127463
85442	127438
85468	127215
85524	127172
85546	127130
85569	127000
85685	126751
85688	126523
85729	126337
85787	126300
85827	126266
85868	126187
85919	125912
85922	125655
85942	125588
86089	125205
86216	124995
86267	124876
86302	124778
86324	124747
86356	124717
86380	124704
86402	124662
86414	124493
86487	124467
86505	124420
86514	124278
86522	124045
86585	123869
86699	123668
86750	123549
86775	123444
86778	123187
86798	123120
86884	122903
87010	122876
87068	122542
87183	122351
87257	122251
87258	122117
87261	121860
87281	121793
87378	121577
87449	121468
87485	121438
87493	121366
87552	121225
87580	120908
87685	120849
87687	120576
