126	27069	132504
127	27079	132084
128	27119	131961
129	27137	131693
130	27171	131379
131	27189	131051
132	27239	131042
133	27247	130990
134	27265	130662
135	27267	130602
136	27285	130274
137	27318	129894
138	27336	129566
139	27386	129557
140	27399	129378
141	27402	129374
142	27420	129046
143	27462	128865
144	27495	128601
145	27498	128597
146	27516	128269
147	27528	128221
148	27546	127893
149	27549	127889
150	27567	127561
151	27639	127402
152	27645	127378
153	27657	127239
154	27704	127108
155	27719	127091
156	27722	127087
157	27729	126858
158	27740	126759
159	27764	126520
160	27767	126516
161	27785	126188
162	27825	126081
163	27855	125705
164	27876	125373
165	27935	125103
166	27966	125051
167	28007	124944
168	28013	124920
169	28028	124903
170	28037	124793
171	28043	124708
172	28049	124571
173	28073	124332
174	28094	124000
175	28153	123730
176	28176	123547
177	28186	123501
178	28223	123247
179	28244	122915
180	28316	122756
181	28346	122605
182	28376	122502
183	28383	122460
184	28394	122174
185	28404	122128
186	28417	122113
187	28441	121874
188	28462	121542
189	28485	121359
190	28547	121261
191	28554	121043
192	28588	120887
193	28630	120654
194	28658	120557
195	28693	120406
196	28703	119986
197	28765	119888
198	28772	119670
199	28795	119487
200	28848	119281
201	28871	119098
202	28898	119015
203	28933	119000
204	28940	118881
205	28945	118868
206	28968	118685
207	28974	118626
208	29003	118534
209	29006	118332
210	29013	118114
211	29075	118016
212	29089	117725
213	29116	117642
214	29151	117627
215	29158	117508
216	29174	117444
217	29186	117312
218	29192	117253
219	29243	117227
220	29248	117214
221	29250	117209
222	29261	117036
223	29262	116923
224	29289	116840
225	29316	116460
226	29365	116451
227	29392	116071
228	29419	115988
229	29461	115854
230	29480	115799
231	29489	115658
232	29495	115599
233	29549	115582
234	29550	115578
235	29553	115555
236	29557	115360
237	29565	115269
238	29592	115186
239	29629	115166
240	29633	114971
241	29655	114824
242	29668	114797
243	29702	114754
244	29707	114534
245	29731	114435
246	29746	114420
247	29758	114352
248	29773	114337
249	29783	114145
250	29810	114062
251	29828	114022
252	29834	113963
253	29849	113948
254	29852	113928
255	29860	113706
256	29886	113673
257	29904	113633
258	29919	113618
259	29931	113550
260	29936	113317
261	29963	113234
262	29973	113155
263	30005	113100
264	30024	113045
265	30033	112904
266	30039	112845
267	30049	112766
268	30076	112683
269	30108	112628
270	30109	112515
271	30122	112509
272	30136	112432
273	30146	112353
274	30152	112294
275	30191	112292
276	30197	112243
277	30212	112043
278	30222	111964
279	30249	111881
280	30251	111780
281	30290	111666
282	30312	111519
283	30325	111492
284	30327	111391
285	30354	111308
286	30387	111253
287	30388	111130
288	30415	111047
289	30424	110978
290	30430	110919
291	30457	110913
292	30463	110864
293	30466	110693
294	30491	110658
295	30500	110589
296	30517	110401
297	30561	110328
298	30588	110245
299	30593	110012
300	30620	109929
301	30646	109872
302	30662	109795
303	30690	109599
304	30696	109540
305	30731	109437
306	30749	109400
307	30754	109289
308	30765	109269
309	30766	109210
310	30769	109039
311	30826	108994
312	30835	108993
313	30851	108966
314	30857	108767
315	30866	108716
316	30911	108617
317	30929	108522
318	30938	108521
319	30954	108444
320	30969	108244
321	31000	108221
322	31009	108219
323	31019	108033
324	31037	107946
325	31045	107918
326	31053	107865
327	31057	107635
328	31114	107590
329	31122	107511
330	31123	107388
331	31145	107363
332	31154	107312
333	31160	107113
334	31217	107068
335	31220	107065
336	31242	107040
337	31251	106924
338	31257	106790
339	31303	106567
340	31312	106565
341	31356	106548
342	31360	106318
343	31388	106132
344	31406	106095
345	31411	105984
346	31422	105964
347	31426	105734
348	31448	105709
349	31483	105689
350	31505	105664
351	31508	105661
352	31517	105545
353	31523	105411
354	31545	105386
355	31577	105357
356	31586	105217
357	31600	105161
358	31626	104939
359	31648	104914
360	31676	104728
361	31702	104613
362	31710	104560
363	31714	104330
364	31771	104285
365	31805	104141
366	31811	104007
367	31874	103813
368	31910	103765
369	31914	103535
370	31954	103510
371	31965	103490
372	31969	103260
373	31991	103235
374	32040	103172
375	32060	103071
376	32082	103046
377	32120	102883
378	32129	102843
379	32186	102798
380	32195	102678
381	32197	102628
382	32207	102537
383	32219	102254
384	32245	102139
385	32253	102086
386	32257	101856
387	32348	101667
388	32387	101635
389	32421	101557
390	32472	101481
391	32478	101446
392	32483	101274
393	32526	101179
394	32542	101113
395	32545	101096
396	32571	100981
397	32579	100928
398	32583	100698
399	32660	100652
400	32668	100599
401	32672	100369
402	32763	100180
403	32809	100116
404	32852	100021
405	32868	99955
406	32898	99787
407	32941	99692
408	32957	99626
409	32984	99499
410	33048	99437
411	33074	99228
412	33114	99020
413	33179	98946
414	33210	98917
415	33213	98778
416	33217	98548
417	33340	98438
418	33347	98390
419	33353	98378
420	33386	98358
421	33409	98333
422	33412	98316
423	33419	98265
424	33426	98108
425	33436	98061
426	33442	98049
427	33443	97966
428	33450	97918
429	33457	97867
430	33525	97866
431	33529	97636
432	33539	97589
433	33557	97567
434	33636	97383
435	33646	97238
436	33694	97207
437	33698	96977
438	33744	96947
439	33778	96779
440	33782	96549
441	33872	96380
442	33912	96328
443	33946	96250
444	33962	96225
445	33963	96191
446	33997	96174
447	34009	96127
448	34020	96049
449	34024	95819
450	34067	95806
451	34070	95789
452	34100	95702
453	34104	95621
454	34108	95391
455	34193	95292
456	34197	95062
457	34314	95031
458	34326	94980
459	34367	94894
460	34389	94878
461	34393	94648
462	34417	94559
463	34478	94549
464	34482	94319
465	34509	94192
466	34555	94141
467	34596	94075
468	34620	94067
469	34624	93953
470	34635	93943
471	34639	93713
472	34658	93669
473	34704	93639
474	34738	93471
475	34742	93241
476	34867	93229
477	34871	93159
478	34872	93083
479	34891	93039
480	34898	92988
481	34944	92958
482	34951	92801
483	34961	92754
484	34975	92611
485	34982	92560
486	35050	92559
487	35054	92329
488	35064	92282
489	35146	92261
490	35162	92236
491	35186	92228
492	35188	92195
493	35197	92185
494	35216	92141
495	35220	92060
496	35224	91830
497	35267	91817
498	35270	91800
499	35272	91767
500	35300	91713
501	35304	91632
502	35308	91402
503	35393	91303
504	35397	91073
505	35526	90991
506	35567	90905
507	35589	90889
508	35593	90659
509	35676	90631
510	35678	90560
511	35682	90330
512	35743	90268
513	35746	90252
514	35755	90152
515	35796	90086
516	35820	90078
517	35824	89964
518	35835	89954
519	35839	89724
520	35858	89680
521	35904	89650
522	35938	89482
523	35942	89252
524	36067	89240
525	36071	89170
526	36072	89094
527	36091	89050
528	36134	89037
529	36137	89020
530	36151	88812
531	36161	88765
532	36175	88622
533	36250	88570
534	36254	88340
535	36264	88293
536	36369	88250
537	36388	88206
538	36434	88176
539	36446	88022
540	36460	87879
541	36472	87778
542	36549	87550
543	36605	87524
544	36678	87468
545	36716	87395
546	36717	87339
547	36729	87308
548	36748	87264
549	36775	87255
550	36794	87234
551	36813	87207
552	36814	87084
553	36824	87037
554	36832	86836
555	36917	86612
556	36927	86565
557	37022	86490
558	37026	86260
559	37123	86151
560	37135	86050
561	37200	86002
562	37212	85822
563	37295	85719
564	37310	85691
565	37376	85657
566	37380	85611
567	37384	85390
568	37399	85362
569	37446	85309
570	37479	85185
571	37495	85108
572	37535	84980
573	37568	84856
574	37658	84855
575	37669	84647
576	37714	84538
577	37731	84408
578	37793	84389
579	37808	84370
580	37817	84356
581	37820	84297
582	37860	84248
583	37867	84215
584	37892	84138
585	37897	84041
586	37909	83968
587	37949	83919
588	37962	83896
589	37976	83753
590	38023	83671
591	38025	83638
592	38048	83594
593	38065	83424
594	38083	83378
595	38123	83329
596	38136	83306
597	38137	83265
598	38172	83049
599	38212	83000
600	38225	82977
601	38239	82834
602	38328	82505
603	38431	82495
604	38469	82466
605	38505	82457
606	38519	82207
607	38533	82064
608	38622	81735
609	38756	81690
610	38811	81595
611	38814	81528
612	38851	81407
613	38893	81378
614	38940	81078
615	39029	81065
616	39076	80940
617	39101	80906
618	39105	80825
619	39108	80758
620	39146	80736
621	39165	80611
622	39203	80475
623	39292	80146
624	39428	80008
625	39440	79966
626	39493	79846
627	39517	79679
628	39587	79597
629	39620	79550
630	39676	79268
631	39775	79236
632	39817	79229
633	39818	79208
634	39867	78970
635	39881	78827
636	39970	78498
637	40104	78453
638	40159	78358
639	40162	78291
640	40199	78170
641	40241	78141
642	40288	77841
643	40377	77828
644	40424	77703
645	40449	77669
646	40453	77588
647	40456	77521
648	40513	77374
649	40551	77238
650	40640	76909
651	40776	76771
652	40841	76609
653	40865	76442
654	40968	76313
655	41072	76294
656	41122	76261
657	41123	75999
658	41179	75995
659	41230	75884
660	41262	75766
661	41324	75699
662	41348	75532
663	41408	75530
664	41416	75489
665	41437	75453
666	41442	75392
667	41531	75063
668	41653	75034
669	41661	75016
670	41710	74990
671	41713	74974
672	41730	74952
673	41732	74763
674	41742	74705
675	41809	74669
676	41860	74627
677	41878	74567
678	41920	74540
679	41943	74405
680	41967	74238
681	42014	74153
682	42070	74109
683	42122	73881
684	42215	73853
685	42223	73780
686	42238	73758
687	42263	73749
688	42313	73700
689	42332	73680
690	42334	73651
691	42352	73420
692	42418	73394
693	42424	73380
694	42449	73333
695	42450	73328
696	42463	73291
697	42484	73171
698	42514	73113
699	42541	73026
700	42572	72965
701	42573	72842
702	42630	72697
703	42661	72636
704	42725	72595
705	42815	72481
706	42837	72469
707	42874	72385
708	42922	72212
709	42972	72203
710	42977	72148
711	43018	72041
712	43021	72018
713	43042	71982
714	43056	71932
715	43112	71892
716	43113	71787
717	43144	71726
718	43187	71707
719	43208	71685
720	43224	71677
721	43239	71657
722	43260	71489
723	43309	71438
724	43369	71403
725	43371	71360
726	43391	71352
727	43405	71267
728	43451	71237
729	43454	71216
730	43458	71074
731	43525	71072
732	43554	70765
733	43665	70636
734	43679	70634
735	43710	70573
736	43761	70485
737	43768	70305
738	43799	70244
739	43879	70176
740	43910	70115
741	43988	70035
742	44007	70030
743	44010	69944
744	44037	69855
745	44120	69837
746	44148	69726
747	44211	69724
748	44228	69686
749	44230	69674
750	44244	69575
751	44251	69395
752	44282	69334
753	44344	69286
754	44362	69266
755	44393	69205
756	44440	68977
757	44524	68973
758	44553	68878
759	44560	68870
760	44584	68817
761	44656	68561
762	44767	68432
763	44827	68376
764	44845	68375
765	44893	68314
766	44898	68200
767	44923	68067
768	44989	68005
769	45036	67968
770	45043	67960
771	45067	67907
772	45139	67651
773	45250	67522
774	45349	67416
775	45357	67411
776	45376	67404
777	45381	67290
778	45424	67191
779	45446	67082
780	45542	66773
781	45746	66744
782	45822	66522
783	45832	66506
784	45851	66472
785	45922	66335
786	45929	66172
787	46025	65863
788	46305	65612
789	46334	65562
790	46437	65343
791	46613	65210
792	46717	65092
793	46746	65042
794	46827	65004
795	46885	64987
796	46893	64959
797	46921	64643
798	47117	64522
799	47179	64468
800	47230	64342
801	47247	64272
802	47333	64123
803	47452	63785
804	47618	63725
805	47669	63609
806	47781	63479
807	47864	63265
808	48005	63124
809	48081	63089
810	48101	62815
811	48313	62710
812	48381	62564
813	48410	62514
814	48513	62295
815	48677	61984
816	48739	61951
817	48915	61943
818	48961	61939
819	48965	61823
820	48986	61683
821	48997	61595
822	49089	61464
823	49151	61431
824	49255	61420
825	49304	61373
826	49306	61294
827	49323	61224
828	49398	61163
829	49409	61075
830	49528	60737
831	49735	60704
832	49745	60561
833	49857	60431
834	49940	60217
835	50157	60041
836	50269	59911
837	50293	59786
838	50389	59662
839	50581	59625
840	50602	59485
841	50698	59361
842	50705	59266
843	50892	59189
844	50916	59064
845	51014	58965
846	51149	58903
847	51205	58900
848	51225	58763
849	51323	58748
850	51328	58544
851	51426	58529
852	51572	58484
853	51608	58445
854	51610	58164
855	51827	57988
856	52020	57922
857	52028	57911
858	52131	57887
859	52144	57820
860	52151	57773
861	52205	57577
862	52241	57562
863	52254	57524
864	52350	57418
865	52406	57277
866	52514	57276
867	52551	57118
868	52625	57050
869	52715	56976
870	52805	56954
871	52860	56817
872	52934	56749
873	53036	56708
874	53080	56591
875	53112	56581
876	53200	56566
877	53235	56560
878	53243	56432
879	53276	56414
880	53345	56312
881	53370	56211
882	53403	56187
883	53497	56093
884	53498	55936
885	53643	55777
886	53717	55709
887	53807	55635
888	53897	55613
889	53952	55476
890	54025	55409
891	54026	55408
892	54172	55250
893	54327	55219
894	54334	55108
895	54368	55073
896	54481	54949
897	54642	54896
898	54671	54884
899	54677	54772
900	54720	54720
901	54770	54588
902	54980	54583
903	55029	54419
904	55079	54287
905	55266	54251
906	55344	54163
907	55422	54144
908	55505	54104
909	55525	54026
910	55575	53950
911	55653	53945
912	55674	53895
913	55736	53821
914	55806	53667
915	55983	53594
916	56034	53581
917	56045	53520
918	56094	53506
919	56104	53427
920	56115	53366
921	56288	53365
922	56332	53338
923	56343	53280
924	56393	53272
925	56403	53205
926	56413	53126
927	56464	53110
928	56590	53043
929	56643	52944
930	56679	52929
931	56708	52914
932	56736	52869
933	56798	52812
934	56830	52811
935	56834	52797
936	56838	52719
937	56920	52674
938	56993	52587
939	57045	52568
940	57126	52558
941	57159	52527
942	57169	52467
943	57205	52452
944	57210	52411
945	57229	52373
946	57364	52242
947	57553	52215
948	57578	52117
949	57626	52110
950	57652	52081
951	57748	52078
952	57758	52077
953	57770	52039
954	57818	52036
955	57823	52026
956	57844	52024
957	57864	52021
958	57880	52009
959	57884	51931
960	57888	51882
961	57924	51870
962	57979	51857
963	58018	51852
964	58039	51799
965	58043	51750
966	58129	51732
967	58190	51728
968	58195	51718
969	58210	51672
970	58214	51594
971	58260	51574
972	58288	51556
973	58349	51549
974	58369	51462
975	58410	51454
976	58414	51405
977	58553	51377
978	58581	51327
979	58586	51286
980	58623	51223
981	58740	51117
982	58778	51091
983	58864	51073
984	58911	51062
985	58948	51054
986	58968	51045
987	58972	50967
988	58990	50956
989	58995	50915
990	59079	50900
991	59127	50835
992	59149	50746
993	59339	50700
994	59344	50659
995	59437	50585
996	59498	50490
997	59683	50462
998	59732	50420
999	59807	50416
1000	59817	50330
1001	59862	50225
1002	60017	50093
1003	60103	50075
1004	60178	50071
1005	60181	50016
1006	60234	49917
1007	60388	49748
1008	60552	49671
1009	60689	49663
1010	60714	49561
1011	60800	49543
1012	60878	49484
1013	60931	49385
1014	61085	49216
1015	61248	49210
1016	61249	49139
1017	61386	49131
1018	61392	49072
1019	61432	49015
1020	61518	48997
1021	61587	48985
1022	61619	48865
1023	61649	48839
1024	61741	48816
1025	61790	48810
1026	61803	48670
1027	61974	48615
1028	62101	48576
1029	62129	48483
1030	62215	48465
1031	62316	48333
1032	62346	48307
1033	62500	48138
1034	62795	47997
1035	62911	47964
1036	62966	47942
1037	63083	47836
1038	63121	47810
1039	63152	47799
1040	63207	47792
1041	63254	47781
1042	63283	47673
1043	63338	47634
1044	63424	47627
1045	63454	47618
1046	63482	47528
1047	63492	47465
1048	63608	47432
1049	63754	47428
1050	63780	47304
1051	63980	47141
1052	64179	46996
1053	64391	46967
1054	64490	46879
1055	64563	46839
1056	64590	46822
1057	64637	46810
1058	64645	46802
1059	64664	46790
1060	64730	46761
1061	64735	46720
1062	64786	46710
1063	64791	46641
1064	64889	46551
1065	65036	46482
1066	65088	46435
1067	65190	46313
1068	65260	46307
1069	65287	46290
1070	65342	46270
1071	65361	46258
1072	65427	46229
1073	65432	46188
1074	65483	46178
1075	65516	46126
1076	65586	46019
1077	65733	45950
1078	65887	45781
1079	66055	45763
1080	66215	45750
1081	66226	45708
1082	66323	45707
1083	66330	45676
1084	66351	45651
1085	66370	45618
1086	66381	45576
1087	66450	45564
1088	66467	45558
1089	66531	45541
1090	66561	45505
1091	66587	45442
1092	66593	45441
1093	66598	45400
1094	66715	45336
1095	66741	45273
1096	66752	45231
1097	67016	45212
1098	67048	45119
1099	67090	45079
1100	67211	45076
1101	67283	45037
1102	67315	44987
1103	67365	44907
1104	67587	44906
1105	67595	44899
1106	67628	44896
1107	67629	44791
1108	67748	44780
1109	67754	44779
1110	67759	44738
1111	67876	44674
1112	67902	44611
1113	67913	44569
1114	68044	44541
1115	68098	44535
1116	68198	44487
1117	68235	44483
1118	68247	44378
1119	68284	44374
1120	68440	44301
1121	68462	44262
1122	68492	44252
1123	68494	44212
1124	68643	44138
1125	68680	44134
1126	68744	44109
1127	68795	44003
1128	68917	43997
1129	68949	43986
1130	68959	43958
1131	69114	43957
1132	69165	43947
1133	69173	43916
1134	69205	43879
1135	69241	43871
1136	69272	43824
1137	69318	43822
1138	69330	43817
1139	69362	43767
1140	69364	43749
1141	69408	43716
1142	69445	43712
1143	69538	43692
1144	69548	43659
1145	69566	43651
1146	69591	43646
1147	69598	43601
1148	69623	43600
1149	69634	43557
1150	69655	43550
1151	69799	43526
1152	69804	43476
1153	69841	43472
1154	69905	43447
1155	69956	43341
1156	70078	43335
1157	70110	43324
1158	70120	43296
1159	70145	43264
1160	70177	43214
1161	70284	43153
1162	70423	43116
1163	70500	43114
1164	70516	43051
1165	70575	43047
1166	70583	43033
1167	70650	43025
1168	70669	42998
1169	70699	42916
1170	70715	42906
1171	70736	42895
1172	70768	42845
1173	70843	42841
1174	70892	42732
1175	71129	42727
1176	71136	42721
1177	71159	42719
1178	71173	42716
1179	71220	42696
1180	71230	42660
1181	71244	42610
1182	71306	42602
1183	71327	42547
1184	71384	42491
1185	71530	42431
1186	71647	42395
1187	71677	42389
1188	71736	42385
1189	71744	42371
1190	71778	42356
1191	71801	42222
1192	71918	42200
1193	71929	42183
1194	71997	42167
1195	72053	42070
1196	72161	42025
1197	72178	42008
1198	72227	41899
1199	72471	41888
1200	72478	41883
1201	72519	41835
1202	72545	41829
1203	72606	41813
1204	72630	41769
1205	72658	41735
1206	72738	41691
1207	72787	41582
1208	72918	41543
1209	72967	41434
1210	73136	41402
1211	73278	41346
1212	73327	41237
1213	73595	41235
1214	73606	41233
1215	73632	41226
1216	73639	41221
1217	73655	41124
1218	73791	41107
1219	73819	41073
1220	73829	41066
1221	73899	41029
1222	73948	40920
1223	74079	40881
1224	74128	40772
1225	74297	40740
1226	74420	40697
1227	74439	40684
1228	74488	40575
1229	74756	40573
1230	74767	40571
1231	74816	40462
1232	74990	40404
1233	75164	40384
1234	75272	40336
1235	75298	40290
1236	75321	40276
1237	75353	40272
1238	75452	40261
1239	75465	40207
1240	75501	40152
1241	75532	40144
1242	75580	40130
1243	75581	40035
1244	75845	40016
1245	75928	39998
1246	75961	39981
1247	75977	39889
1248	76066	39855
1249	76168	39850
1250	76180	39781
1251	76358	39780
1252	76457	39744
1253	76590	39733
1254	76605	39690
1255	76618	39660
1256	76725	39648
1257	76757	39644
1258	76774	39539
1259	76806	39535
1260	76905	39524
1261	76928	39487
1262	76954	39415
1263	77073	39405
1264	77181	39364
1265	77269	39363
1266	77272	39336
1267	77280	39297
1268	77329	39188
1269	77519	39118
1270	77669	39095
1271	77699	39089
1272	77767	39070
1273	77860	39056
1274	77880	39048
1275	77957	38989
1276	78102	38959
1277	78149	38950
1278	78151	38850
1279	78424	38840
1280	78442	38824
1281	78445	38770
1282	78566	38702
1283	78653	38677
1284	78702	38568
1285	78821	38558
1286	78847	38541
1287	78972	38503
1288	79002	38497
1289	79011	38488
1290	79021	38394
1291	79051	38388
1292	79333	38311
1293	79510	38286
1294	79517	38283
1295	79531	38252
1296	79640	38164
1297	79821	38127
1298	79831	38125
1299	79858	38123
1300	79880	38072
1301	80083	38069
1302	80120	38019
1303	80124	37981
1304	80194	37938
1305	80220	37921
1306	80339	37911
1307	80351	37900
1308	80430	37846
1309	80479	37737
1310	80645	37715
1311	80825	37681
1312	80913	37669
1313	80943	37572
1314	80992	37463
1315	81308	37421
1316	81343	37391
1317	81388	37358
1318	81481	37355
1319	81547	37335
1320	81645	37316
1321	81668	37272
1322	81694	37207
1323	81821	37147
1324	81971	37107
1325	81977	37064
1326	82155	37060
1327	82212	37055
1328	82232	37009
1329	82402	36987
1330	82435	36942
1331	82484	36833
1332	82676	36794
1333	82800	36791
1334	82835	36761
1335	82880	36728
1336	82897	36715
1337	83039	36705
1338	83088	36699
1339	83102	36628
1340	83186	36577
1341	83276	36572
1342	83308	36551
1343	83313	36517
1344	83417	36512
1345	83419	36437
1346	83469	36434
1347	83642	36370
1348	83723	36347
1349	83725	36286
1350	83894	36199
1351	84008	36143
1352	84237	36117
1353	84263	36088
1354	84286	36008
1355	84561	36004
1356	84594	35998
1357	84626	35991
1358	84684	35952
1359	84693	35934
1360	84775	35900
1361	84784	35897
1362	84829	35828
1363	84911	35807
1364	84928	35794
1365	85114	35791
1366	85134	35740
1367	85215	35717
1368	85217	35656
1369	85339	35630
1370	85386	35569
1371	85500	35513
1372	85673	35449
1373	85778	35378
1374	85887	35365
1375	85925	35278
1376	86205	35265
1377	86268	35196
1378	86317	35087
1379	86746	35060
1380	86806	34979
1381	86993	34896
1382	87145	34870
1383	87165	34819
1384	87368	34757
1385	87379	34735
1386	87417	34648
1387	87650	34630
1388	87760	34566
1389	87809	34457
1390	88042	34439
1391	88177	34402
1392	88268	34374
1393	88298	34349
1394	88485	34266
1395	88637	34240
1396	88671	34226
1397	88853	34211
1398	88944	34183
1399	88950	34181
1400	88980	34158
1401	89029	34049
1402	89262	34031
1403	89281	34000
1404	89342	33990
1405	89488	33966
1406	89495	33961
1407	89528	33954
1408	89624	33918
1409	89673	33809
1410	89887	33770
1411	90041	33754
1412	90132	33726
1413	90259	33654
1414	90362	33595
1415	90535	33578
1416	90684	33558
1417	90705	33513
1418	90754	33404
1419	91107	33362
1420	91206	33342
1421	91243	33296
1422	91430	33213
1423	91582	33187
1424	91751	33122
1425	91925	33105
1426	91974	32996
1427	92226	32947
1428	92287	32937
1429	92506	32934
1430	92548	32910
1431	92569	32865
1432	92618	32756
1433	92963	32746
1434	93115	32720
1435	93284	32655
1436	93416	32613
1437	93450	32599
1438	93507	32529
1439	93759	32480
1440	94039	32467
1441	94079	32463
1442	94081	32443
1443	94102	32398
1444	94151	32289
1445	94612	32241
1446	94670	32191
1447	94872	32189
1448	94873	32151
1449	94922	32142
1450	95059	32106
1451	95211	32080
1452	95265	32060
1453	95314	31951
1454	95603	31889
1455	95855	31840
1456	95916	31830
1457	96112	31808
1458	96177	31803
1459	96198	31758
1460	96247	31649
1461	96592	31639
1462	96694	31599
1463	96913	31548
1464	97007	31540
1465	97079	31492
1466	97136	31422
1467	97307	31388
1468	97388	31373
1469	97569	31346
1470	97680	31327
1471	97731	31291
1472	97780	31182
1473	98227	31132
1474	98299	31084
1475	98551	31035
1476	98791	31030
1477	98831	31022
1478	98840	30921
1479	98943	30844
1480	99284	30810
1481	99390	30794
1482	99611	30774
1483	99623	30771
1484	99731	30760
1485	99849	30752
1486	99858	30698
1487	99954	30692
1488	100003	30583
1489	100344	30549
1490	100376	30522
1491	100683	30510
1492	100717	30488
1493	100904	30487
1494	100972	30469
1495	101021	30360
1496	101362	30326
1497	101688	30299
1498	101701	30287
1499	101826	30281
1500	102029	30265
1501	102042	30253
1502	102067	30230
1503	102170	30153
1504	102511	30119
1505	102617	30103
1506	102800	30080
1507	102956	30072
1508	102958	30069
1509	103059	29995
1510	103230	29892
1511	103571	29858
1512	103603	29831
1513	103860	29819
1514	103944	29797
1515	104119	29734
1516	104248	29669
1517	104589	29635
1518	104816	29599
1519	104878	29596
1520	105053	29590
1521	105137	29511
1522	105447	29486
1523	105478	29477
1524	105804	29450
1525	105834	29376
1526	106175	29342
1527	106336	29328
1528	106501	29315
1529	106517	29272
1530	106858	29238
1531	107033	29193
1532	107406	29114
1533	107716	29089
1534	107747	29080
1535	107847	29065
1536	108073	29053
1537	108103	28979
1538	108363	28968
1539	108444	28945
1540	108492	28903
1541	108833	28869
1542	109060	28833
1543	109122	28830
1544	109297	28824
1545	109302	28796
1546	109381	28745
1547	109691	28720
1548	109722	28711
1549	110048	28684
1550	110062	28668
1551	110078	28610
1552	110419	28576
1553	110580	28562
1554	110745	28549
1555	110768	28542
1556	110912	28529
1557	111086	28515
1558	111109	28508
1559	111129	28464
1560	111277	28427
1561	111471	28411
1562	111554	28400
1563	111657	28384
1564	111812	28377
1565	111826	28329
1566	112167	28295
1567	112168	28276
1568	112354	28249
1569	112509	28242
1570	112601	28224
1571	112695	28215
1572	112781	28208
1573	112856	28201
1574	112942	28190
1575	113003	28186
1576	113025	28146
1577	113320	28137
1578	113367	28093
1579	113398	28067
1580	113553	28066
1581	113739	28033
1582	113892	28028
1583	113980	28025
1584	114048	28023
1585	114065	28006
1586	114095	27932
1587	114355	27921
1588	114436	27898
1589	114589	27893
1590	114597	27884
1591	114728	27860
1592	114883	27829
1593	115041	27807
1594	115052	27786
1595	115114	27783
1596	115294	27749
1597	115373	27698
1598	115714	27664
1599	116040	27637
1600	116054	27621
1601	116070	27563
1602	116411	27529
1603	116572	27515
1604	116737	27502
1605	117004	27499
1606	117078	27468
1607	117142	27452
1608	117204	27449
1609	117210	27444
1610	117253	27438
1611	117269	27380
1612	117463	27364
1613	117649	27337
1614	117804	27330
1615	117936	27319
1616	117990	27303
1617	118160	27229
1618	118346	27202
1619	118501	27195
1620	118662	27181
1621	118687	27168
1622	118773	27161
1623	118848	27154
1624	119013	27141
1625	119114	27127
1626	119300	27110
1627	119354	27107
1628	119359	27046
1629	119470	27026
1630	119545	27019
1631	119739	27003
1632	119811	26992
1633	119884	26981
1634	119972	26978
1635	120040	26976
1636	120058	26972
1637	120080	26969
1638	120109	26967
1639	120137	26965
1640	120212	26958
1641	120225	26947
1642	120381	26942
1643	120399	26938
1644	120436	26868
1645	120581	26846
1646	120669	26843
1647	120777	26834
1648	120806	26832
1649	120922	26812
1650	121083	26798
1651	121239	26793
1652	121248	26785
1653	121308	26784
1654	121336	26782
1655	121444	26773
1656	121473	26771
1657	121576	26749
1658	121635	26685
1659	121780	26663
1660	122005	26649
1661	122232	26648
1662	122302	26624
1663	122447	26602
1664	122672	26588
1665	122726	26532
1666	122945	26521
